gps_lat (deg),gps_lon (deg),gps_alt (m),gps_vN (m/s),gps_vE (m/s),gps_vD (m/s)
3.045000436260264465e+01,1.144700381611960438e+02,-1.830483606453531475e+00,8.821592158364267855e-02,-7.001958242511849284e-02,-7.767106128241307861e-02
3.045005707496051883e+01,1.144699246121973886e+02,5.457142578704194946e-01,-6.236190901057295927e-02,-1.721185781345395405e-02,4.130377172144440810e-04
3.045003615995998913e+01,1.144699981968417717e+02,4.377193331392251023e-03,4.635348994752211405e-02,3.117222389652908598e-02,7.881887396274440960e-02
3.044996242044842916e+01,1.144700107967787375e+02,-5.618795310430042989e+00,-2.332574523183217341e-02,-4.299454974670545437e-02,4.904597452006663472e-02
3.044990175663339826e+01,1.144698665396229700e+02,6.059754130871787048e+00,8.869235238235489982e-02,2.425547937920223551e-02,3.152342084562239494e-02
3.045005779078034180e+01,1.144699316469961303e+02,3.929479775212312731e+00,-4.872608898704595265e-02,3.377879388595708687e-02,1.492635094680331946e-02
3.045002650096053998e+01,1.144700437974416758e+02,-4.871858447351309351e+00,2.171050348055295412e-03,-5.058586020589357635e-02,-4.399732270817022228e-02
3.044993276125050841e+01,1.144700533414859933e+02,5.691830921106583396e+00,1.097300968829866552e-01,9.320117523695204548e-03,-1.508871285784541827e-01
3.044999438168987993e+01,1.144699781452286658e+02,6.321459038400998764e+00,4.899996077593808674e-02,-6.872500011947649604e-03,-2.304336192072316616e-02
3.045000500189792092e+01,1.144699949315114651e+02,4.923392993460082856e+00,-2.037867105484162528e-02,-1.813823318634772905e-02,-1.591029199701506081e-02
3.045000146568025201e+01,1.144700320960443207e+02,-2.318134261339284130e+00,-9.792063173635359719e-02,-2.740299353333045668e-02,-1.058281054679625077e-01
3.044995094068210051e+01,1.144699746721090605e+02,2.843451468225261625e+00,1.938613511126380945e-02,4.009299720051458932e-02,-8.652514075143297179e-02
3.045001608187964592e+01,1.144698446383511197e+02,4.573192237329728904e+00,5.447693222008152120e-02,7.198740072106593613e-02,-4.649714827148630075e-03
3.044992665284535605e+01,1.144700052906568430e+02,-1.139745325560847533e+01,6.823436767167732897e-02,4.905102430812842418e-02,4.594307078504911157e-02
3.044999773200379067e+01,1.144701244794477049e+02,5.385011710620493108e-01,9.729634410608310746e-02,-7.723277382759435004e-03,-4.989374561535730654e-03
3.044996315790538688e+01,1.144700118379201825e+02,3.419872944933580960e+00,2.921559328441782413e-02,-7.991305262052872393e-02,-3.256718612081040826e-02
3.045004681303191063e+01,1.144699019022398261e+02,-2.685560999041580299e+00,-2.132327687974963984e-02,-4.706484399979024569e-02,5.200824682943121918e-03
3.045002786476647572e+01,1.144700929286745463e+02,4.822878640606547584e+00,-4.452770896338198447e-02,-6.651425589765491697e-02,-5.826751175370774999e-03
3.045000069540552090e+01,1.144700642697976463e+02,-8.332291432426135458e+00,9.782845468592608895e-02,-1.590120673726548237e-02,-6.579457286910513070e-02
3.045000636026201235e+01,1.144700326874608578e+02,1.857556628815637012e+01,-1.767448014854746882e-02,5.345697390494957152e-02,-1.460264569167911246e-02
3.045000999679900389e+01,1.144699531935891201e+02,3.978804113766890582e-01,3.520077207015136905e-02,-5.147322304030796380e-02,-1.903762559554351280e-02
3.044992086415302168e+01,1.144700076530817938e+02,-6.098814696010664171e+00,-9.542930795416754847e-04,-3.999390798785192047e-02,6.766613787154425463e-02
3.045002154253715076e+01,1.144700601215302527e+02,-8.137226164183157806e-01,4.548293779731005931e-02,-2.515170985505953052e-03,3.109256312040730927e-02
3.044996812285170762e+01,1.144699802862435263e+02,-2.447619719935167026e+00,-1.235408702986769136e-01,-2.061919823316254313e-02,-9.035155438120014149e-02
3.045002639694726554e+01,1.144699532043252361e+02,2.512866427226299493e+00,-3.150402639740736144e-02,9.724724603255618938e-02,3.914001801479732173e-02
3.045002915606882254e+01,1.144700509418945842e+02,2.749162206499669914e+00,-6.880373646605966731e-02,-4.858650247783430354e-02,1.485588924111092869e-02
3.045001833934123070e+01,1.144699348550685585e+02,-1.905216175913821974e+00,-3.961547506375970307e-02,2.737096237836879678e-02,1.224897928227944716e-01
3.045000348594151163e+01,1.144700021500444791e+02,3.234156791680002474e+00,-2.332223468553130345e-03,1.005665919485042165e-01,-9.606075077895528946e-02
3.045006192761915997e+01,1.144700306425691707e+02,7.516618783168582674e+00,2.011220871899283003e-02,6.543796604130318328e-02,2.111684822060885119e-02
3.044999395142952281e+01,1.144699887124984627e+02,9.491975923370766566e+00,-3.152861634964362891e-02,3.264151973589651118e-02,-5.391968065256283471e-02
3.045004291032135413e+01,1.144700122734255814e+02,3.648535723216334681e+00,4.080591724148325411e-02,2.818046959662030837e-02,6.913340100029398416e-02
3.044996190244955514e+01,1.144699390466407465e+02,1.067658891324141379e+01,1.017268437735194438e-03,8.163950175662279540e-02,8.350304302599101391e-02
3.044995823278776825e+01,1.144699708910266054e+02,6.714023551895659914e+00,4.384314875850204435e-02,1.911618273619831998e-02,6.015130582330416309e-02
3.044993744918910750e+01,1.144698632805637715e+02,-7.944533207474014702e+00,-2.990711484528687028e-02,4.230930927503680911e-02,5.874443953789210138e-02
3.045002068244264848e+01,1.144698764241260136e+02,-1.752015990173831916e-01,5.060221996214136347e-02,-4.769107009584006192e-03,2.210499397925908688e-02
3.044999577622023423e+01,1.144700527507398959e+02,4.063912474280845899e+00,-6.193649148335261811e-02,-2.764535379932294215e-03,-9.348638571486883597e-02
3.044991479773047161e+01,1.144699983988806622e+02,-1.204008306465924827e+00,1.059743421720357910e-02,-2.172442822297508420e-03,4.305300070164171100e-03
3.044995884560366051e+01,1.144699657044932053e+02,-5.609172993248392469e-01,-5.710040127058294696e-02,5.629013825531803406e-02,2.398177600589707775e-03
3.045006244836559262e+01,1.144699711739830690e+02,1.323941836536189953e+01,-3.369138935314429026e-03,-8.430704292022508928e-02,1.292067921176580370e-02
3.045005721474249327e+01,1.144700438543879244e+02,-3.776443262680754476e+00,3.739742394808739934e-02,-3.101719104202801600e-02,-3.821157966145895431e-03
3.044993827897996752e+01,1.144699937771150076e+02,-7.969560287638637774e+00,1.956915326588330381e-02,4.984087617651936086e-02,-2.465656870012249494e-02
3.045000294565882371e+01,1.144700420047754932e+02,9.899555472238565912e+00,3.457841294099613105e-02,5.008156388786978719e-02,8.500840454979344263e-02
3.044988919811055794e+01,1.144700852706866101e+02,4.656401346350833137e+00,-9.757643998898292426e-02,1.899357932792819156e-02,-4.619003606143747172e-03
3.045000866091350744e+01,1.144699900486417192e+02,-1.323225803037235515e+01,7.553938528812351172e-02,-4.334761270074835582e-02,-4.454302505696833281e-02
3.045000673656252843e+01,1.144700847499037195e+02,-6.806083548672591022e+00,-2.392686388195204919e-03,5.743409114265564386e-02,6.172100662670442633e-02
3.045001931803356143e+01,1.144699506623402527e+02,-6.344771947935493372e+00,8.301467491760722295e-03,3.409115633295000530e-02,4.873929077727760795e-02
3.045004132371879280e+01,1.144700428853780920e+02,3.165707434983148438e+00,2.751191811807548668e-02,6.361518149942822775e-02,1.365649047495863348e-02
3.045003190866387754e+01,1.144700274433204896e+02,4.088152407987606374e+00,3.895050447870521126e-02,-4.292541772583993026e-02,5.104654961421749987e-02
3.044999023291471829e+01,1.144700554317554548e+02,4.018534399041199912e+00,2.971522035275216134e-02,4.404928613459779124e-02,1.098671973058985563e-01
3.044992337862596088e+01,1.144700325041757623e+02,-1.029499315987608199e+01,-1.765484136848216590e-02,4.031182748155637957e-02,3.244299858356160943e-02
3.045005869576949920e+01,1.144699605071626678e+02,-1.643338529700347106e+00,-4.475526758385137138e-02,6.520423006074707595e-02,1.095950571091549169e-01
3.044998598225783226e+01,1.144699394455013390e+02,-8.527760508260936234e+00,-2.530562621302265280e-02,4.778204948631775868e-03,-7.894554121646600586e-02
3.045001956090375117e+01,1.144699369091075312e+02,3.589546920379155459e+00,1.260903004711510789e-01,5.975894884798600704e-02,9.451014451884283407e-02
3.044999425897270484e+01,1.144700028055104752e+02,-8.476237205457586299e+00,-4.307044667281580835e-02,7.311289250793333305e-02,-2.609455826227131958e-02
