ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
0.000000000000000000e+00,-1.479818479215169865e-03,-9.793566647368733058e+00
0.000000000000000000e+00,-1.479818558360267676e-03,-9.793566648793474272e+00
0.000000000000000000e+00,-1.479818637505363969e-03,-9.793566650218215486e+00
0.000000000000000000e+00,-1.479818716650458743e-03,-9.793566651642954923e+00
0.000000000000000000e+00,-1.479818795795551784e-03,-9.793566653067696137e+00
0.000000000000000000e+00,-1.479818874940643739e-03,-9.793566654492435575e+00
0.000000000000000000e+00,-1.479818954085733744e-03,-9.793566655917175012e+00
0.000000000000000000e+00,-1.479819033230822881e-03,-9.793566657341918003e+00
0.000000000000000000e+00,-1.479819112375909849e-03,-9.793566658766657440e+00
0.000000000000000000e+00,-1.479819191520995950e-03,-9.793566660191400430e+00
0.000000000000000000e+00,-1.479819270666079883e-03,-9.793566661616139868e+00
0.000000000000000000e+00,-1.479819349811162948e-03,-9.793566663040884634e+00
0.000000000000000000e+00,-1.479819428956244062e-03,-9.793566664465622296e+00
0.000000000000000000e+00,-1.479819508101324092e-03,-9.793566665890363510e+00
0.000000000000000000e+00,-1.479819587246402387e-03,-9.793566667315102947e+00
0.000000000000000000e+00,-1.479819666391479164e-03,-9.793566668739847714e+00
0.000000000000000000e+00,-1.479819745536554640e-03,-9.793566670164587151e+00
0.000000000000000000e+00,-1.479819824681628598e-03,-9.793566671589326589e+00
0.000000000000000000e+00,-1.479819903826701255e-03,-9.793566673014069579e+00
0.000000000000000000e+00,-1.479819982971771744e-03,-9.793566674438810793e+00
0.000000000000000000e+00,-1.479820062116841148e-03,-9.793566675863552007e+00
0.000000000000000000e+00,-1.479820141261909468e-03,-9.793566677288294997e+00
0.000000000000000000e+00,-1.479820220406975837e-03,-9.793566678713036211e+00
0.000000000000000000e+00,-1.479820299552040688e-03,-9.793566680137777425e+00
0.000000000000000000e+00,-1.479820378697104238e-03,-9.793566681562516862e+00
0.000000000000000000e+00,-1.479820457842165836e-03,-9.793566682987259853e+00
0.000000000000000000e+00,-1.479820536987226567e-03,-9.793566684412002843e+00
0.000000000000000000e+00,-1.479820616132285780e-03,-9.793566685836744057e+00
0.000000000000000000e+00,-1.479820695277343041e-03,-9.793566687261485271e+00
0.000000000000000000e+00,-1.479820774422399435e-03,-9.793566688686226485e+00
0.000000000000000000e+00,-1.479820853567453661e-03,-9.793566690110967699e+00
0.000000000000000000e+00,-1.479820932712506802e-03,-9.793566691535710689e+00
0.000000000000000000e+00,-1.479821011857558209e-03,-9.793566692960453679e+00
0.000000000000000000e+00,-1.479821091002608315e-03,-9.793566694385196669e+00
0.000000000000000000e+00,-1.479821170147656685e-03,-9.793566695809937883e+00
0.000000000000000000e+00,-1.479821249292704189e-03,-9.793566697234680873e+00
0.000000000000000000e+00,-1.479821328437749307e-03,-9.793566698659420311e+00
0.000000000000000000e+00,-1.479821407582793558e-03,-9.793566700084165078e+00
0.000000000000000000e+00,-1.479821486727836075e-03,-9.793566701508906291e+00
0.000000000000000000e+00,-1.479821565872877290e-03,-9.793566702933645729e+00
0.000000000000000000e+00,-1.479821645017917204e-03,-9.793566704358390496e+00
0.000000000000000000e+00,-1.479821724162955383e-03,-9.793566705783133486e+00
0.000000000000000000e+00,-1.479821803307991828e-03,-9.793566707207878252e+00
0.000000000000000000e+00,-1.479821882453026972e-03,-9.793566708632619466e+00
0.000000000000000000e+00,-1.479821961598060814e-03,-9.793566710057360680e+00
0.000000000000000000e+00,-1.479822040743093356e-03,-9.793566711482103671e+00
0.000000000000000000e+00,-1.479822119888123729e-03,-9.793566712906846661e+00
0.000000000000000000e+00,-1.479822199033152801e-03,-9.793566714331587875e+00
0.000000000000000000e+00,-1.479822278178181006e-03,-9.793566715756332641e+00
0.000000000000000000e+00,-1.479822357323207042e-03,-9.793566717181073855e+00
0.000000000000000000e+00,-1.479822436468231778e-03,-9.793566718605816845e+00
0.000000000000000000e+00,-1.479822515613255212e-03,-9.793566720030559836e+00
