accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
2.585999879632767083e-04,-9.509995730637018588e-04,-9.795114214701028388e+00
3.114645889133761929e-04,1.632820498632683642e-03,-9.790550326908947554e+00
4.633131285949282016e-03,-3.738862059843292888e-05,-9.796317601778930850e+00
-1.957976232563353718e-03,-1.080733804138703496e-03,-9.782277675522630389e+00
-5.530074326469326673e-03,5.887585895049750979e-04,-9.798938059988330451e+00
-8.799615053127551401e-04,1.571793451843962134e-03,-9.790461375613871198e+00
-1.589028360148967648e-03,-2.980902413264643544e-03,-9.794531006551000729e+00
-3.764606234720222194e-03,3.482254056022549612e-03,-9.797635203657003800e+00
1.755324742960181171e-03,-2.864366712944996143e-03,-9.791210328992571377e+00
-3.184140482687195135e-03,-9.483786052983889103e-03,-9.794576229192269778e+00
3.233338565733071598e-03,7.639935744831971749e-03,-9.789553990791358018e+00
6.879872479585909814e-04,5.506269653387230872e-03,-9.799134136599420231e+00
3.616682318284320744e-03,-6.388367647306407091e-03,-9.788669925105901726e+00
-1.033428517630562843e-02,6.654324851100595906e-03,-9.792632573974305643e+00
-2.199632480395309880e-03,5.349476646659378533e-03,-9.793073537611242330e+00
2.054371656211552097e-04,1.260884615047145121e-02,-9.786386452987523299e+00
8.080846568921291623e-04,-3.546286961683138127e-03,-9.788269507144153891e+00
4.251291032535611390e-04,-2.136869884507002805e-03,-9.789119300171064353e+00
-1.348022305347773044e-03,-2.760739212890230519e-03,-9.790091229718248300e+00
6.690404210305677876e-03,1.558226176286864242e-03,-9.800016964329996583e+00
-1.921845912826796940e-03,4.438422659381017371e-04,-9.790579143415380159e+00
-2.049841538828962948e-03,-6.539049089911297061e-03,-9.800546756738405918e+00
-6.913633033984425275e-03,7.682024627768731066e-03,-9.790431021971350845e+00
-8.891544028868918897e-03,5.342182156457430352e-03,-9.798725100550676359e+00
-2.925730313037634527e-03,-4.806833755406954810e-03,-9.788325625689401122e+00
-9.757028038539908082e-04,1.805299278375504298e-03,-9.792461255434172784e+00
3.072051671293578139e-03,-7.340889436946233283e-03,-9.782846086345960757e+00
-2.855035178466319538e-03,6.432413941181438447e-04,-9.790127700826142032e+00
8.223284925562270031e-03,4.452340964659348005e-03,-9.791498971162747367e+00
-2.627981555266511744e-03,3.146005756930462215e-03,-9.795018637683957863e+00
-4.757073128828696418e-04,-1.071743349069828079e-02,-9.788413668538986201e+00
6.618154909823457249e-03,-6.073348531753668990e-03,-9.794980641029702895e+00
-3.156636192153306712e-03,4.668090163061159800e-03,-9.789256962910073412e+00
5.668334125747496316e-03,8.049395611476484885e-03,-9.785348156102823935e+00
-7.661883363886608754e-03,-3.879139499674567979e-03,-9.788024350466361767e+00
-7.541588456157522456e-03,-6.310373328867728386e-03,-9.792910098747492853e+00
-9.818168951067460411e-04,7.242384021865508684e-04,-9.796830864488422108e+00
-5.418916190289838135e-05,-1.648672216312981054e-02,-9.791803656048234217e+00
7.367016788735691012e-03,-1.652657900446713370e-03,-9.790749365363328849e+00
2.363398692859776124e-03,-5.650934100905642167e-03,-9.792361149031787448e+00
-5.482735682061284054e-03,-9.003089452205568707e-03,-9.788630998174257414e+00
-6.692412816034620099e-03,-1.302176105286039810e-03,-9.794078014337207705e+00
-3.643632345135866448e-03,-4.564428999037337814e-03,-9.784432899550516538e+00
5.080505179099214542e-04,1.667214805723182813e-03,-9.789863114035975755e+00
3.713047461642463975e-03,2.662191934615530751e-03,-9.793574218063755055e+00
-7.236675921957433930e-04,-4.737755156573874270e-03,-9.792297605735626576e+00
3.669085712809760751e-03,1.254605946407222773e-03,-9.790986020737920015e+00
6.929586903772922551e-03,5.892631856516878860e-03,-9.784408616218087218e+00
4.902199985344374983e-04,1.077864269233760061e-03,-9.801491673695128526e+00
1.368915758673733491e-03,3.502235311468180484e-03,-9.796379624340177728e+00
-1.265608088019977418e-04,3.699004612908676163e-03,-9.802641299442681699e+00
-4.994008462285158371e-03,-1.047061920459416151e-02,-9.789505037927551001e+00
-3.047754091062667998e-03,-2.745168657774501187e-03,-9.789682808896406740e+00
3.813422333439586611e-03,-1.101931169460445301e-04,-9.794063677376692922e+00
8.022114797103720163e-03,6.103684910745726076e-03,-9.791366151205226132e+00
2.010932758282723935e-04,-4.979665987196081264e-03,-9.797941425764625123e+00
-9.332826217815146357e-04,-3.073737789948438907e-04,-9.792795485063111371e+00
1.903094824377113371e-03,-6.658191147447128228e-03,-9.790092649484583021e+00
2.401214919489964188e-04,-2.175415472454451417e-03,-9.800279681427543466e+00
-3.000265911749914072e-03,-1.022683435331251875e-03,-9.795157154370809138e+00
2.424475791439462732e-03,-3.150113257141836862e-03,-9.790798338192603367e+00
-3.727402721045616762e-03,8.305317148706897051e-03,-9.788000259908589129e+00
8.646741727205522685e-03,-1.387580480098530959e-02,-9.788543388708326631e+00
-4.798885362243104566e-03,-5.548538873658459590e-04,-9.801109029330360656e+00
4.479539799578682174e-03,8.904336819114923784e-04,-9.790882307506805660e+00
6.087061764578770469e-03,-1.778815139903627959e-03,-9.788707999496413237e+00
-1.226534752492837834e-03,6.375267592866443872e-03,-9.790064832599663092e+00
6.911201485760156554e-03,-2.241453766567074162e-03,-9.791243445098320564e+00
9.293519371333123840e-04,1.028176767217469680e-02,-9.798720103125006631e+00
-4.697585897140923832e-03,-8.762583811821713156e-03,-9.796919393989886871e+00
-9.736335771645976758e-03,-5.642175237774709785e-03,-9.791924289514886581e+00
-5.218221940497485764e-03,-2.812510966870435548e-03,-9.784077473011441484e+00
-8.118892805044561345e-03,2.873346812221058352e-03,-9.794574815557345104e+00
4.868422741226752573e-03,6.974751362803686787e-03,-9.800141856548279407e+00
1.304203660442704305e-03,-3.501407297856039963e-03,-9.796961812402754433e+00
7.568391645913509144e-03,-4.769724037221686162e-03,-9.788359737443473207e+00
-3.477952045476356054e-03,-2.078998216366214312e-03,-9.794999985768034989e+00
-6.342187907319229295e-03,-4.453177548886196914e-03,-9.793135518003003526e+00
-2.905892355420234673e-03,-5.409909099968366990e-03,-9.793197813977528199e+00
-1.266921135545519099e-03,2.325587080976083965e-03,-9.798305737884140498e+00
-1.960427433428039382e-03,1.004549586909046950e-02,-9.794194738748416285e+00
-2.841071134261951518e-03,-3.672709797000449274e-03,-9.784461555997388871e+00
-6.070655188506781904e-04,6.600977430928460510e-03,-9.786232434764635002e+00
5.279546042970068020e-03,4.140324372015793085e-03,-9.802714944971061328e+00
-6.193879851807455525e-03,-2.367133028997399965e-03,-9.794437899448013241e+00
-4.783378113476253806e-04,2.312808930808609408e-03,-9.811999662996218063e+00
-6.241718645537710358e-03,-5.726285018460223163e-03,-9.786925371684057851e+00
1.004734203556552526e-02,-1.300373584602567160e-03,-9.792273136838758774e+00
6.835652069630502974e-03,-2.052527264467588625e-03,-9.787700005680470383e+00
5.316196736328384145e-03,1.697530827618154827e-03,-9.794619971176800277e+00
4.113435916155133883e-03,-4.416605058640886948e-03,-9.791816354045000281e+00
-1.120350306941000386e-03,2.209832726252520477e-03,-9.794333748230300785e+00
-2.248083395172118665e-03,4.859768260486973558e-03,-9.793275978597321796e+00
-9.224847187808866164e-05,-2.358409445586970212e-03,-9.793553761716049522e+00
-1.041658951429926504e-02,1.219728735182229549e-03,-9.787858028631523766e+00
-5.389461259449379420e-03,5.307399552709229050e-03,-9.793457771199785000e+00
-3.493803454068526021e-03,7.853507237979269126e-03,-9.797806930304377104e+00
1.452885590819895205e-02,6.983168819366158790e-03,-9.791644786812351953e+00
7.850586810273917516e-04,-1.015609869788443960e-03,-9.797138642135385211e+00
8.811749695876579247e-03,-4.075618889445106578e-03,-9.792825246494276215e+00
-1.971420564417922759e-03,1.114701160313526403e-02,-9.784148574605993076e+00
