ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
3.296254527708568881e-03,-1.586379155994680238e-03,8.997850698058668328e+00
3.293970193031492931e-03,-1.591554697808351916e-03,8.997850584232725879e+00
3.291677732743426930e-03,-1.596726643842313583e-03,8.997850470485765584e+00
3.289377152506307508e-03,-1.601894981341385514e-03,8.997850356818068107e+00
3.287068458002083502e-03,-1.607059697559305765e-03,8.997850243229919442e+00
3.284751654932709011e-03,-1.612220779758768334e-03,8.997850129721598478e+00
3.282426749020120847e-03,-1.617378215211447232e-03,8.997850016293391207e+00
3.280093746006235503e-03,-1.622531991198034214e-03,8.997849902945572964e+00
3.277752651652924426e-03,-1.627682095008267183e-03,8.997849789678429744e+00
3.275403471742007518e-03,-1.632828513940960116e-03,8.997849676492242210e+00
3.273046212075231449e-03,-1.637971235304037107e-03,8.997849563387291028e+00
3.270680878474263153e-03,-1.643110246414562943e-03,8.997849450363856860e+00
3.268307476780670309e-03,-1.648245534598773024e-03,8.997849337422215044e+00
3.265926012855907036e-03,-1.653377087192106328e-03,8.997849224562649795e+00
3.263536492581303912e-03,-1.658504891539235113e-03,8.997849111785440002e+00
3.261138921858044992e-03,-1.663628934994096798e-03,8.997848999090862776e+00
3.258733306607163472e-03,-1.668749204919924532e-03,8.997848886479202335e+00
3.256319652769518267e-03,-1.673865688689280158e-03,8.997848773950728685e+00
3.253897966305783606e-03,-1.678978373684082183e-03,8.997848661505722490e+00
3.251468253196434285e-03,-1.684087247295640256e-03,8.997848549144467967e+00
3.249030519441730488e-03,-1.689192296924683142e-03,8.997848436867235122e+00
3.246584771061700007e-03,-1.694293509981392113e-03,8.997848324674306397e+00
3.244131014096127835e-03,-1.699390873885430224e-03,8.997848212565955350e+00
3.241669254604539682e-03,-1.704484376065974836e-03,8.997848100542462646e+00
3.239199498666185499e-03,-1.709574003961747543e-03,8.997847988604101843e+00
3.236721752380024731e-03,-1.714659745021044745e-03,8.997847876751151830e+00
3.234236021864714174e-03,-1.719741586701769957e-03,8.997847764983886165e+00
3.231742313258588028e-03,-1.724819516471463735e-03,8.997847653302583737e+00
3.229240632719647050e-03,-1.729893521807334246e-03,8.997847541707518104e+00
3.226730986425542080e-03,-1.734963590196288933e-03,8.997847430198964602e+00
3.224213380573554520e-03,-1.740029709134965300e-03,8.997847318777202119e+00
3.221687821380588967e-03,-1.745091866129760191e-03,8.997847207442500661e+00
3.219154315083150655e-03,-1.750150048696862744e-03,8.997847096195137340e+00
3.216612867937335488e-03,-1.755204244362283889e-03,8.997846985035391043e+00
3.214063486218809648e-03,-1.760254440661887781e-03,8.997846873963531777e+00
3.211506176222796594e-03,-1.765300625141420429e-03,8.997846762979827773e+00
3.208940944264063178e-03,-1.770342785356542655e-03,8.997846652084565022e+00
3.206367796676897527e-03,-1.775380908872860449e-03,8.997846541278011756e+00
3.203786739815106012e-03,-1.780414983265955330e-03,8.997846430560437980e+00
3.201197780051980284e-03,-1.785444996121413616e-03,8.997846319932120807e+00
3.198600923780296843e-03,-1.790470935034858520e-03,8.997846209393335570e+00
3.195996177412293617e-03,-1.795492787611980938e-03,8.997846098944348725e+00
3.193383547379653048e-03,-1.800510541468567857e-03,8.997845988585437382e+00
3.190763040133492556e-03,-1.805524184230536400e-03,8.997845878316875101e+00
3.188134662144340679e-03,-1.810533703533960060e-03,8.997845768138931888e+00
3.185498419902129275e-03,-1.815539087025103181e-03,8.997845658051879525e+00
3.182854319916168795e-03,-1.820540322360446979e-03,8.997845548055984466e+00
3.180202368715140480e-03,-1.825537397206725100e-03,8.997845438151530928e+00
3.177542572847074243e-03,-1.830530299240949862e-03,8.997845328338776483e+00
3.174874938879333492e-03,-1.835519016150442611e-03,8.997845218618001795e+00
3.172199473398603416e-03,-1.840503535632869066e-03,8.997845108989475094e+00
3.169516183010868873e-03,-1.845483845396263169e-03,8.997844999453462833e+00
3.166825074341399204e-03,-1.850459933159060918e-03,8.997844890010240348e+00
3.164126154034735232e-03,-1.855431786650128768e-03,8.997844780660077646e+00
3.161419428754671471e-03,-1.860399393608797892e-03,8.997844671403239403e+00
3.158704905184235318e-03,-1.865362741784888038e-03,8.997844562240000954e+00
3.155982590025675771e-03,-1.870321818938742433e-03,8.997844453170625201e+00
3.153252490000445652e-03,-1.875276612841256631e-03,8.997844344195389255e+00
3.150514611849184691e-03,-1.880227111273910165e-03,8.997844235314556016e+00
3.147768962331701746e-03,-1.885173302028790620e-03,8.997844126528397268e+00
3.145015548226957024e-03,-1.890115172908631578e-03,8.997844017837181241e+00
3.142254376333050801e-03,-1.895052711726839074e-03,8.997843909241174387e+00
3.139485453467201308e-03,-1.899985906307519569e-03,8.997843800740646714e+00
3.136708786465728684e-03,-1.904914744485513558e-03,8.997843692335866450e+00
3.133924382184039795e-03,-1.909839214106422893e-03,8.997843584027096497e+00
3.131132247496610892e-03,-1.914759303026643310e-03,8.997843475814608638e+00
3.128332389296969388e-03,-1.919674999113390882e-03,8.997843367698669326e+00
3.125524814497676086e-03,-1.924586290244734979e-03,8.997843259679543237e+00
3.122709530030313031e-03,-1.929493164309626241e-03,8.997843151757500380e+00
3.119886542845460957e-03,-1.934395609207928022e-03,8.997843043932803653e+00
3.117055859912683247e-03,-1.939293612850444140e-03,8.997842936205721287e+00
3.114217488220509013e-03,-1.944187163158949674e-03,8.997842828576517960e+00
3.111371434776419656e-03,-1.949076248066222185e-03,8.997842721045460124e+00
3.108517706606824579e-03,-1.953960855516067522e-03,8.997842613612810680e+00
3.105656310757049475e-03,-1.958840973463354517e-03,8.997842506278839636e+00
3.102787254291315515e-03,-1.963716589874039704e-03,8.997842399043808115e+00
3.099910544292723731e-03,-1.968587692725200927e-03,8.997842291907979018e+00
3.097026187863236805e-03,-1.973454270005065535e-03,8.997842184871622351e+00
3.094134192123661718e-03,-1.978316309713037263e-03,8.997842077934997462e+00
3.091234564213631540e-03,-1.983173799859730933e-03,8.997841971098370806e+00
3.088327311291590247e-03,-1.988026728466998037e-03,8.997841864362005282e+00
3.085412440534768871e-03,-1.992875083567957097e-03,8.997841757726162015e+00
3.082489959139177692e-03,-1.997718853207024886e-03,8.997841651191109236e+00
3.079559874319577183e-03,-2.002558025439942022e-03,8.997841544757104515e+00
3.076622193309469337e-03,-2.007392588333807223e-03,8.997841438424414306e+00
3.073676923361073812e-03,-2.012222529967102030e-03,8.997841332193297958e+00
3.070724071745315354e-03,-2.017047838429725497e-03,8.997841226064020148e+00
3.067763645751798648e-03,-2.021868501823016317e-03,8.997841120036842000e+00
3.064795652688798340e-03,-2.026684508259789675e-03,8.997841014112026414e+00
3.061820099883233014e-03,-2.031495845864359374e-03,8.997840908289829187e+00
3.058836994680655223e-03,-2.036302502772575126e-03,8.997840802570518548e+00
3.055846344445227198e-03,-2.041104467131843805e-03,8.997840696954352069e+00
3.052848156559703936e-03,-2.045901727101162842e-03,8.997840591441590874e+00
3.049842438425418890e-03,-2.050694270851149276e-03,8.997840486032494312e+00
3.046829197462256646e-03,-2.055482086564068382e-03,8.997840380727323506e+00
3.043808441108645981e-03,-2.060265162433861427e-03,8.997840275526339582e+00
3.040780176821533416e-03,-2.065043486666177323e-03,8.997840170429800111e+00
3.037744412076368028e-03,-2.069817047478398654e-03,8.997840065437964441e+00
3.034701154367080642e-03,-2.074585833099673766e-03,8.997839960551091920e+00
