ref_pos_lat (deg),ref_pos_lon (deg),ref_pos_alt (m)
3.045023427003414085e+01,1.144700335174383952e+02,0.000000000000000000e+00
3.045023557735296293e+01,1.144700339200621073e+02,0.000000000000000000e+00
3.045023688412223706e+01,1.144700343250555790e+02,0.000000000000000000e+00
3.045023819033873735e+01,1.144700347324177727e+02,0.000000000000000000e+00
3.045023949599923796e+01,1.144700351421476796e+02,0.000000000000000000e+00
3.045024080110051301e+01,1.144700355542443333e+02,0.000000000000000000e+00
3.045024210563935441e+01,1.144700359687066538e+02,0.000000000000000000e+00
3.045024340961253984e+01,1.144700363855336605e+02,0.000000000000000000e+00
3.045024471301684343e+01,1.144700368047243160e+02,0.000000000000000000e+00
3.045024601584905355e+01,1.144700372262775971e+02,0.000000000000000000e+00
3.045024731810596208e+01,1.144700376501924382e+02,0.000000000000000000e+00
3.045024861978435027e+01,1.144700380764678158e+02,0.000000000000000000e+00
3.045024992088100291e+01,1.144700385051026501e+02,0.000000000000000000e+00
3.045025122139271190e+01,1.144700389360959321e+02,0.000000000000000000e+00
3.045025252131627624e+01,1.144700393694465390e+02,0.000000000000000000e+00
3.045025382064848429e+01,1.144700398051534478e+02,0.000000000000000000e+00
3.045025511938612084e+01,1.144700402432155784e+02,0.000000000000000000e+00
3.045025641752598844e+01,1.144700406836318365e+02,0.000000000000000000e+00
3.045025771506489320e+01,1.144700411264011279e+02,0.000000000000000000e+00
3.045025901199961638e+01,1.144700415715223727e+02,0.000000000000000000e+00
3.045026030832696406e+01,1.144700420189944623e+02,0.000000000000000000e+00
3.045026160404374593e+01,1.144700424688163025e+02,0.000000000000000000e+00
3.045026289914676099e+01,1.144700429209867991e+02,0.000000000000000000e+00
3.045026419363280112e+01,1.144700433755048010e+02,0.000000000000000000e+00
3.045026548749869022e+01,1.144700438323692282e+02,0.000000000000000000e+00
3.045026678074122373e+01,1.144700442915789012e+02,0.000000000000000000e+00
3.045026807335722197e+01,1.144700447531327256e+02,0.000000000000000000e+00
3.045026936534348039e+01,1.144700452170295506e+02,0.000000000000000000e+00
3.045027065669682997e+01,1.144700456832682534e+02,0.000000000000000000e+00
3.045027194741406618e+01,1.144700461518476544e+02,0.000000000000000000e+00
3.045027323749201287e+01,1.144700466227666027e+02,0.000000000000000000e+00
3.045027452692748327e+01,1.144700470960239329e+02,0.000000000000000000e+00
3.045027581571730479e+01,1.144700475716184940e+02,0.000000000000000000e+00
3.045027710385828712e+01,1.144700480495491064e+02,0.000000000000000000e+00
3.045027839134726122e+01,1.144700485298145907e+02,0.000000000000000000e+00
3.045027967818104031e+01,1.144700490124137531e+02,0.000000000000000000e+00
3.045028096435645892e+01,1.144700494973454141e+02,0.000000000000000000e+00
3.045028224987033383e+01,1.144700499846083659e+02,0.000000000000000000e+00
3.045028353471949600e+01,1.144700504742014289e+02,0.000000000000000000e+00
3.045028481890078353e+01,1.144700509661233667e+02,0.000000000000000000e+00
3.045028610241101674e+01,1.144700514603729715e+02,0.000000000000000000e+00
3.045028738524703726e+01,1.144700519569490496e+02,0.000000000000000000e+00
3.045028866740567608e+01,1.144700524558503503e+02,0.000000000000000000e+00
3.045028994888377127e+01,1.144700529570756373e+02,0.000000000000000000e+00
3.045029122967815383e+01,1.144700534606237028e+02,0.000000000000000000e+00
3.045029250978566893e+01,1.144700539664932819e+02,0.000000000000000000e+00
3.045029378920316532e+01,1.144700544746831241e+02,0.000000000000000000e+00
3.045029506792747398e+01,1.144700549851919931e+02,0.000000000000000000e+00
3.045029634595544721e+01,1.144700554980186098e+02,0.000000000000000000e+00
3.045029762328392309e+01,1.144700560131617237e+02,0.000000000000000000e+00
3.045029889990976457e+01,1.144700565306200701e+02,0.000000000000000000e+00
3.045030017582980619e+01,1.144700570503923416e+02,0.000000000000000000e+00
3.045030145104091091e+01,1.144700575724772875e+02,0.000000000000000000e+00
3.045030272553992745e+01,1.144700580968736006e+02,0.000000000000000000e+00
3.045030399932371523e+01,1.144700586235800017e+02,0.000000000000000000e+00
3.045030527238911944e+01,1.144700591525951836e+02,0.000000000000000000e+00
3.045030654473301013e+01,1.144700596839178388e+02,0.000000000000000000e+00
3.045030781635224670e+01,1.144700602175466599e+02,0.000000000000000000e+00
3.045030908724369212e+01,1.144700607534803254e+02,0.000000000000000000e+00
3.045031035740420222e+01,1.144700612917175135e+02,0.000000000000000000e+00
3.045031162683065418e+01,1.144700618322569028e+02,0.000000000000000000e+00
3.045031289551991094e+01,1.144700623750971431e+02,0.000000000000000000e+00
3.045031416346883901e+01,1.144700629202369271e+02,0.000000000000000000e+00
3.045031543067431556e+01,1.144700634676748905e+02,0.000000000000000000e+00
3.045031669713321065e+01,1.144700640174096691e+02,0.000000000000000000e+00
