gps_lat (deg),gps_lon (deg),gps_alt (m),gps_vN (m/s),gps_vE (m/s),gps_vD (m/s)
3.045074591862342928e+01,1.144709623744088134e+02,1.076799450080652498e+01,6.453828823122808034e-01,1.502151974760215758e+01,2.869015444590244587e-02
3.045086945460864314e+01,1.144709329594970484e+02,-5.935151047121710377e+00,4.863171323432864956e-01,1.495689743839151298e+01,6.832410531537204401e-02
3.045096898505389760e+01,1.144709495228564009e+02,6.248232851861671433e-01,1.047162479933944901e-01,1.505582022417111077e+01,1.182328068564028056e-01
3.045089721745304701e+01,1.144709667293947319e+02,1.282323627853642201e+01,-7.973775187939341480e-02,1.498188628829946545e+01,-2.812135304603013627e-02
3.045087152824574162e+01,1.144711050201264584e+02,7.013417995206868483e+00,-1.574087748513673946e-01,1.507923402431779891e+01,-1.053810866630149577e-02
3.045087937203551576e+01,1.144710650090737403e+02,-1.432721763791435521e+01,-5.521495252167584189e-01,1.503864607185649227e+01,-5.962747574490878666e-02
3.045093799554865654e+01,1.144710206575400377e+02,-3.279374686295752905e+00,-7.110487240552035848e-01,1.492968133984356349e+01,2.606605513861650941e-04
3.045094753073103533e+01,1.144710927631895174e+02,8.408204167328696244e+00,-9.251771018671778313e-01,1.501868708485388204e+01,1.811015732123907526e-02
3.045091986610568924e+01,1.144710271527713843e+02,-2.910526280397405685e+00,-1.214552871827000002e+00,1.497081094973775706e+01,-7.158230329936253467e-02
3.045091055239919342e+01,1.144710640057303834e+02,9.711565613220230375e+00,-1.419611375505748896e+00,1.499592644701478505e+01,9.315440250860423932e-02
3.045083231671892676e+01,1.144710625407869884e+02,6.581432202348978855e+00,-1.677885269031781146e+00,1.496091806190365325e+01,-5.773416003063661789e-02
3.045083383275500921e+01,1.144711255722730670e+02,-1.765208242607813505e+00,-1.917769677703987652e+00,1.496073338049566814e+01,4.944312295707599392e-02
3.045091164417558716e+01,1.144711580541475087e+02,-2.609960600618441706e+00,-2.178110135139771142e+00,1.483490657704131976e+01,-8.396382698245014736e-03
3.045085290110938914e+01,1.144711229461441633e+02,1.777738539713165755e+00,-2.388112522057987075e+00,1.483420979522191274e+01,-3.105346055810064010e-02
3.045079528767006138e+01,1.144711295992623832e+02,-1.194499799037347287e+01,-2.607621906455221961e+00,1.477154342750938376e+01,6.987934943936950638e-02
3.045090867435142457e+01,1.144712872435474225e+02,7.037434071721323514e-01,-2.812846653192662583e+00,1.472162659619667480e+01,5.306905703696909726e-02
3.045089925204589321e+01,1.144712163037573873e+02,7.098715754252276078e-01,-3.040889480597412042e+00,1.469680273303169393e+01,7.013126614145505670e-04
3.045093120323764069e+01,1.144711937142891571e+02,-3.467147391911621579e+00,-3.240457505347301037e+00,1.470666357320452988e+01,8.541094423307289338e-03
3.045085966947243250e+01,1.144712181450190371e+02,-1.291644259492687574e+00,-3.566152972788648068e+00,1.452912645174642847e+01,4.334246492370391612e-02
3.045084002840783199e+01,1.144712857394642214e+02,-6.455743867307820238e+00,-3.772369470652914725e+00,1.456625389628978162e+01,-7.669789883451557343e-03
3.045095460622792771e+01,1.144712480894694835e+02,1.198445835881810062e+01,-3.962252936176592133e+00,1.449137460886594653e+01,-6.958812248948412216e-03
